filename,speaker,tags,transcription,
WHO%20ARE%20YOU.mp3,unknown man,who,who are you again,
WHO%20THE%20HELL%20IS%20DEKE%20DOTEM.mp3,timberfake,deke dotem timberfake,who the hell is deke dotem,
WHOA%20DOUG.mp3,larry,whoa larry,whoa whoa whoa doug,
WHOLE%20PACKAGE.wav,unknown woman,package,we want the whole package,
WHORE%20GENTLEMAN-TIMBERFAKE.mp3,timberfake,timberfake gentleman whore sex louis,im not a gentleman im a whore,
WHORES%20ON%20THE%20LINE-TIMBERFAKE.mp3,timberfake,whores timberfake,ive called in with many a whores on the line,
WHY%20ARE%20YOU%20SO%20NEGATIVE.mp3,charlie,negative charlie,why are you so negative,
/WHY%20HATE%20AMERICA.mp3,charlie,charlie america patriot,why do you hate america,
WHY%20PREPARE%20FOR%20A%20SHOW.mp3,charlie,prepare show charlie,why would you prepare for a show,
WIFE%20BANG-STEVE%20WILDWOOD.mp3,steve in wildwood,steve wife bangs,I might throw my wife a couple of bangs you know,
WIFE%20WAS%20PROUD-BIG%20AL.mp3,big al,big al wife proud,my wife was proud when I got home,
WIN%20THE%20HEISMAN.mp3,tim,heisman,thats how you win a heisman doug,
WINERY%20GUY.wav,charlie,winery charlie,I am a winery guy,
WINKY%20FACE.wav,charlie,winky face charlie emoji,I like winky face,
WIPE%20YOUR%20WHEELS.wav,tim,wipe wheels,doug wipe your wheels,
WISE%20ASS.wav,unknown man,wiseass answer,youre probably looking for a wiseass answer,
WISE%20OLD%20OWL.wav,doug,wise owl,hes a wise old owl,
WISH%20TIMMY%20WAS%20HERE.mp3,jay jr,jay lemming,we all wish timmy was here,
WOLKEN.wav,unknown man,commercials ads,nice listening to all of those commercials on there before you had me on,
WOMEN%20ARE%20WOMEN.mp3,Rich from Maryland Heights,rich women,"fellas, women are women to me",
WOMEN%20SPORTS-CHARLIE.mp3,charlie,women sports ,women sports arent as important as mens sports,
WONDERFUL%20DROP.wav,tim,wonderful drop ,its a wonderful drop,
WONDERFUL.wav,unknown man,wonderful,wonderful,
WOO%20WOO%20WOO-TIMBERFAKE.mp3,timberfake,woo timberfake,your like woo woo woo woo,
WOOD%20STACK.wav,tim,wood boner,ill give you a wood stack,
WOOP%20ASS.wav,Rich from Maryland Heights,kicked ass rich fight,I would have kicked his ass,
WOOTWOOT.wav,Bubb Rubb,woot,woot woot,
WORK%20BITCH.mp3,unknown man,work bitch twink,work bitch,
WORTHLESS%20CONVERSATION.wav,unknown man,worthless conversation,this is a worthless conversation,
WOULDNT%20LAST%20ALL%20THAT%20LONG.wav,tim,last,that probably wouldnt last all that long,
WOW%20DOUG.wav,tim,wow doug,wow doug,
WOW%20THATS%20GOOD.mp3,frank cusumano,wow good frank,wow thats good,
YEAH%20DOUG.wav,unknown man,yea doug,yea doug,
YEAH%20I%20THINK%20SO.wav,unknown man,yea think so,yea I think so,
YEP.mp3,mike lee,yep mike,yep,
YES%20DADDY.wav,unknown man,yes daddy,yes daddy I did,
YES%20IN%20DEEDY-RICH.mp3,Rich from Maryland Heights,yes indeed rich,oh yes indeedy indeedy,
YIKES.wav,tim,yikes,yikes,
YOU%20ARE%20AN%20IDIOT.mp3,prodjoe,prodjoe,you are an idiot,
YOU%20ARE%20THE%20TOP%20BRO.mp3,tim,top bro,you were the top bro,
YOU%20GUYS%20FUNNY.mp3,unknown man,funny hilarious,aw you guys are funny,
YOU%20HO.wav,tim,ho hoe,you hoe!,
YOU%20SCISSOR%20BECAUSE%20ITS%20HOT%20OUT.wav,cat,scissor hot barbeque weezer,you scissor because its hot out,
YOU%20THERE.wav,douglas,douglas still there,you still there?,
YOU%20WORK%20OUT.wav,jeff abeln,workout abeln guy,dude we get it you work out guy,
YOU'RE%20A%20BULL.mp3,jimmy the bull,bull truth,"just tell them the truth, that youre a bull",
YOU'RE%20A%20WHORE.mp3,tim,whore wrong,youre a whore and your wrong,
YOU'RE%20AN%20ASS.mp3,caller adam,ass adam,youre the ass,
YOU'RE%20BOY%20BIG.mp3,doug,boy pig doug,youre the boy pig,
YOUNG%20TIKES%20.mp3,tim,tikes young,sometimes ill see young tikes,
YOUR%20ASS.mp3,tim,piece ass,he wants a piece of yo ass,
YOUR%20DUFF.wav,cat,duff ,get off your duff,
"YOUR%20EXCUSE,%20VAUGHN.mp3",tim,vaughn excuse,whats your excuse vaughn,
YOUR%20HAVING%20A%20BIG%20SEGMENT.wav,tim,big segment ,youre having a big segment,
YOUR%20THONG.mp3,charlie,charlie smoke thong,put that in your thong and smoke it,
YOURE%20A%20RUBE.wav,unknown man,rube,youre a rube,
A%20KISS.wav,mike lee,mike lee kiss,Ima give her a kiss,
AH%20SHUT%20UP.wav,mike lee,mike lee shut up,ahhh shut up,
AHHMILK.wav,mike lee,mike lee milk boobs ,ahhh milk,
BIGBABY.wav,mike lee,mike lee baby cry,they cry like big baby,
Be%20Quiet.wav,mike lee,mike lee quiet,ahh be quiet,
CAN%20GET%20GIRLS.wav,mike lee,mike lee girls playa,you know I can get girls just like that,
DARIN%20IS%20AN%20IDIOT%20ON%20ME.wav,mike lee,mike lee darin plowboy idiot,darin he a dumb idiot ,
DARINS%20A%20DUMB%20IDIOT.wav,mike lee,mike lee darin plowboy idiot,darin the one who answer phone he dumb idiot,
DOUG%20VAUGHN%20THREE%20STOOGES.wav,mike lee,mike lee stooges,doug vaughn he look like three stooges,
FRANK%20CUSUMANO.wav,mike lee,mike lee frank cusumano,frank cusumano,
"FREE%20FOOD,%20FREE%20DRINK.wav",mike lee,mike lee free food drink,I got free food free drink,
GET%20GIRLS.wav,mike lee,mike lee girls,I can get girls just like that,
GOD%20ANSWERED.wav,mike lee,mike lee god prayer,god answers my prayer,
GOOD%20NEWS.wav,mike lee,mike lee good news,well I got real good news,
GOOD.wav,mike lee,mike lee good,good,
GOT%20HER%20TOO.wav,mike lee,mike lee got,yea I got her too,
GOT%20NO%20MILK.wav,mike lee,mike lee milk boobs,she dont got no milk,
GRABBED%20MILK.wav,mike lee,mike lee grabbed milk boobs tits,I grabbed her milk,
Groan.wav,mike lee,mike lee groan,groan,
HAPPY%20BIRTHDAY.wav,mike lee,mike lee happy birthday,happy birthday,
HELLO.wav,mike lee,mike lee hello,hello,
HEY%20DOUG.wav,mike lee,mike lee hey doug,hey doug,
HEY%20TIM.wav,mike lee,mike lee hey tim lemming,hey tim,
I%20DONT%20CARE.wav,mike lee,mike lee dont care,I dont care,
I%20Like%20That.wav,mike lee,mike lee like,I like that,
I'm%20A%20Pimp.wav,mike lee,mike lee pimp playa,he say ima pimp,
Live%20By%20Me.wav,mike lee,mike lee ozzie smith live house,he live by me you know,
Love%20My%20Ass.wav,mike lee,mike lee ass love,I love my ass,
MY%20NEW%20ONE.wav,mike lee,mike lee new,my new one,
NATE%20NUCK.wav,mike lee,nate nuck mike lee,nate nuck,
NON%20GAY.wav,mike lee,mike lee nongay lorenz ibon,non gay was there,
POO%20POO.wav,mike lee,mike pee poo crap,poo poo,
RAMS%20STINK.wav,mike lee,mike lee rams stink kroenke demoff,the rams stink,
Rene%20Knott.wav,mike lee,mike lee rene knott ,renne knott was there,
SHE'S%20HOT.wav,mike lee,mike lee hot ,shes hot,
SHES%20HOT%20TOO.wav,mike lee,mike lee hot sexy,shes hot too,
Scream.wav,mike lee,mike lee scream,ahhhhhhhh,
THANK%20YOU.wav,mike lee,mike lee thanks grateful,thank you,
That's%20Cool.wav,mike lee,mike lee thats cool,thats cool,
WHAT.wav,mike lee,mike lee what,what,
WONT%20TELL%20PENNY.wav,mike lee,mike lee penny,"I wont tell penny, no way",
Want%20Some.wav,mike lee,mike lee milk mama boobs,I want some milk mama,
We'll%20See.wav,mike lee,mike lee see about that,yea we will see about that,
What's%20Up%20Baby.wav,mike lee,mike lee whatsup baby,whatsup baby,
YEAH.wav,mike lee,mike lee yeah,yeah,
